authority,marketIndex,stakePubkey,ifShares,ifBase,effectiveShares,tokenAmount,tokenAmountUi,preRedistributionTokenAmount,preRedistributionTokenAmountUi,surplusShare,costBasis,lastWithdrawRequestShares,lastWithdrawRequestValue,lastWithdrawRequestTs
9fCLfyDGfXUJpaAgGjpn5Kf7WC8q8U7hUJpqUeuVWDZR,16,J2rajCtcqMzGpMQqhGeJV2L4UbYJyTx8B8mj7vg6uRD9,1,0,1,1,0.000000001,1,0.000000001,0,-445055,0,0,1774812664
9tHjFzh2oRnyQnk4H4WT5i2d7pLv1cQcHjJRZyiMZcLB,16,GnfDLJuiSJRXftR2uYAKtid9FPBiJzYDnHPbivnXSjg9,1,0,1,1,0.000000001,1,0.000000001,0,-9256946,0,0,1769155284
9zBPYqc4WQTzip5uM61fzZtGs9jghq8SF2xE2zUkeWNc,16,2NyyaRRSbmSWjVJ3wrywKuWkEK5a9qtDAdam7wvvLqTk,1,0,1,1,0.000000001,1,0.000000001,0,-1597124,0,0,1740420220
AaLQPChLXjzPMqEQXdyv4XxhLSXWLGj5CDi6iFNip5bp,16,5E1EVhTndSExfCn9z7xtHgZg2zMixRLcrfto8Lu5Hiii,1,0,1,1,0.000000001,1,0.000000001,0,-5376933,0,0,1734213754
AxqQqW1gQnXQsDFgkmMUvdVv42QP87MknxJZKnjhG5zu,16,BxkxjEngDwLihWtpiHSxzHcwtoWeUiwbqDGtku8CJKK9,1,0,1,1,0.000000001,1,0.000000001,0,-3151459,0,0,1773918066
bA6rZ6gkXvszDogwBfe7GNefsn4BSLEML163JCnJBSx,16,AERSLDHWVr1rzjYzKzxh8br6GovKxw97RQTEnaL95npv,1,0,1,1,0.000000001,1,0.000000001,0,-54489872,0,0,1773603527
By2aADE8wjn46rZHZmXx2pQbMmg6CDPBC3pKvs77oSjR,16,EnMr5EgbjwzHR9hjsXeHevnF7rrfVFTK7TrtFoWWuNTN,1,0,1,1,0.000000001,1,0.000000001,0,-86929363,0,0,1773995586
DdoKvGsuEukaGZ5M84esrjuYcgNqeDJb5kcYnLQXhdJ,16,GRe28yGWmzZBpKwuTab5ttXTRbQq3snd2XAo1su2EZV9,1,0,1,1,0.000000001,1,0.000000001,0,-42906506,0,0,1774678454
DjWbX4pLruGtjng7Ub8zo7ZuNiL7Jwz4CYsiuwcHPnPZ,16,CL6Yy4n9DTsEucEXmUPpAKrPvab9jt6C1Nq6Qea5Y2QH,1,0,1,1,0.000000001,1,0.000000001,0,-1137803,0,0,1754409664
E1ws6a35kY2Gj3kJNJQeTapRUztoXeivLxYmYXGzd9jQ,16,FHotWxZLhTk99y1jmueFhHnDRZSxkqa1yBs3BZ4MLsJo,1,0,1,1,0.000000001,1,0.000000001,0,-126353416,0,0,1773683195
FdNySY9RqGxrYe6vaw37oY4nN2pqUCRTyp4zPB1FfLp,16,5j6sEyNi9CRxugkMkrToQF51kSntgWZ1qock9dS12h6a,1,0,1,1,0.000000001,1,0.000000001,0,-935268,0,0,1733337190
FePXJHhpNT43QmpYnN3a85wSQCH5XyVU1tGjGzgq7LDs,16,EfGSfRBPYx9xScji5mavCtfKoDRGtWaGggqQwc9eYbBb,1,0,1,1,0.000000001,1,0.000000001,0,-6810668,0,0,1765214264
HcaqBsyBNumRqCLWHzwyj6jwaACkuigeZrU2mQmcsCC4,16,FhZ5EdSqKy9dBTyQJoPEcPNjacCw25Q6Xy59z8fLZg1e,1,0,1,1,0.000000001,1,0.000000001,0,-6574678,0,0,1728056831
HCEWfRWjZ59P2PxJC5Dj7SP5cNDzz4zuNy18pcpkPevp,16,MjAZZyUzhKtiEmWxG62hKx3NqHbPtmhMKGNA1mXbiQJ,1,0,1,1,0.000000001,1,0.000000001,0,-69340,0,0,1747889895
